timestamp,station_id,cycliste_id,velo_id,velo_performance,action,position,position_station
2018-01-01 02:20:00,2.0,48.0,velo_185,0.85,deposer,(lon:2.00 lat:1.00),(lon:0.00 lat:1.00)
2018-01-01 07:07:00,2.0,6.0,velo_144,0.85,prendre,(lon:2.00 lat:1.00),(lon:0.00 lat:1.00)
2018-01-01 08:00:00,2.0,14.0,velo_204,0.85,deposer,(lon:2.00 lat:1.00),(lon:0.00 lat:1.00)
2018-01-01 17:00:00,2.0,14.0,velo_204,0.8480610742725225,prendre,(lon:2.00 lat:1.00),(lon:0.00 lat:1.00)
2018-01-01 17:27:00,2.0,6.0,velo_69,0.85,deposer,(lon:2.00 lat:1.00),(lon:0.00 lat:1.00)
2018-01-01 17:53:00,2.0,48.0,velo_13,0.85,prendre,(lon:2.00 lat:1.00),(lon:0.00 lat:1.00)
2018-01-02 07:07:00,2.0,6.0,velo_78,0.85,prendre,(lon:2.00 lat:1.00),(lon:0.00 lat:1.00)
2018-01-02 08:00:00,2.0,14.0,velo_196,0.85,deposer,(lon:2.00 lat:1.00),(lon:0.00 lat:1.00)
2018-01-02 17:00:00,2.0,14.0,velo_171,0.85,prendre,(lon:2.00 lat:1.00),(lon:0.00 lat:1.00)
2018-01-02 17:25:00,2.0,6.0,velo_72,0.8835224241008037,deposer,(lon:2.00 lat:1.00),(lon:0.00 lat:1.00)
2018-01-03 02:20:00,2.0,48.0,velo_13,0.85,deposer,(lon:2.00 lat:1.00),(lon:0.00 lat:1.00)
2018-01-03 08:00:00,2.0,14.0,velo_194,0.85,deposer,(lon:2.00 lat:1.00),(lon:0.00 lat:1.00)
2018-01-03 17:00:00,2.0,14.0,velo_185,0.85,prendre,(lon:2.00 lat:1.00),(lon:0.00 lat:1.00)
2018-01-03 17:53:00,2.0,48.0,velo_72,0.8835224241008037,prendre,(lon:2.00 lat:1.00),(lon:0.00 lat:1.00)
2018-01-04 07:07:00,2.0,6.0,velo_90,0.910768271097936,prendre,(lon:2.00 lat:1.00),(lon:0.00 lat:1.00)
2018-01-04 08:00:00,2.0,14.0,velo_186,0.85,deposer,(lon:2.00 lat:1.00),(lon:0.00 lat:1.00)
2018-01-04 17:00:00,2.0,14.0,velo_13,0.85,prendre,(lon:2.00 lat:1.00),(lon:0.00 lat:1.00)
2018-01-04 17:27:00,2.0,6.0,velo_73,0.85,deposer,(lon:2.00 lat:1.00),(lon:0.00 lat:1.00)
2018-01-05 02:20:00,2.0,48.0,velo_75,0.85,deposer,(lon:2.00 lat:1.00),(lon:0.00 lat:1.00)
2018-01-05 07:07:00,2.0,6.0,velo_165,0.85,prendre,(lon:2.00 lat:1.00),(lon:0.00 lat:1.00)
2018-01-05 08:00:00,2.0,14.0,velo_191,0.85,deposer,(lon:2.00 lat:1.00),(lon:0.00 lat:1.00)
2018-01-05 17:00:00,2.0,14.0,velo_72,0.8835224241008037,prendre,(lon:2.00 lat:1.00),(lon:0.00 lat:1.00)
2018-01-05 17:27:00,2.0,6.0,velo_122,0.85,deposer,(lon:2.00 lat:1.00),(lon:0.00 lat:1.00)
2018-01-05 17:53:00,2.0,48.0,velo_191,0.85,prendre,(lon:2.00 lat:1.00),(lon:0.00 lat:1.00)
2018-01-06 09:01:00,2.0,3.0,velo_171,0.85,deposer,(lon:2.00 lat:1.00),(lon:0.00 lat:1.00)
2018-01-06 17:04:00,2.0,3.0,velo_122,0.85,prendre,(lon:2.00 lat:1.00),(lon:0.00 lat:1.00)
2018-01-07 02:20:00,2.0,48.0,velo_200,0.85,deposer,(lon:2.00 lat:1.00),(lon:0.00 lat:1.00)
2018-01-07 08:41:00,2.0,3.0,velo_205,0.8358948118852534,deposer,(lon:2.00 lat:1.00),(lon:0.00 lat:1.00)
