timestamp,station_id,cycliste_id,velo_id,velo_performance,action,position,position_station
2018-01-01 05:24:00,24.0,29.0,velo_187,0.9901270538829652,prendre,(lon:3.00 lat:1.00),(lon:4.00 lat:3.00)
2018-01-01 07:16:00,24.0,51.0,velo_98,0.4,deposer,(lon:3.00 lat:1.00),(lon:4.00 lat:3.00)
2018-01-01 12:18:00,24.0,51.0,velo_14,0.9282358636405276,prendre,(lon:3.00 lat:1.00),(lon:4.00 lat:3.00)
2018-01-01 19:09:00,24.0,29.0,velo_117,0.85,deposer,(lon:3.00 lat:1.00),(lon:4.00 lat:3.00)
2018-01-02 05:24:00,24.0,29.0,velo_117,0.85,prendre,(lon:3.00 lat:1.00),(lon:4.00 lat:3.00)
2018-01-02 07:16:00,24.0,51.0,velo_97,0.5,deposer,(lon:3.00 lat:1.00),(lon:4.00 lat:3.00)
2018-01-02 20:11:00,24.0,29.0,velo_183,0.85,deposer,(lon:3.00 lat:1.00),(lon:4.00 lat:3.00)
2018-01-04 05:24:00,24.0,29.0,velo_148,0.85,prendre,(lon:3.00 lat:1.00),(lon:4.00 lat:3.00)
2018-01-04 07:16:00,24.0,51.0,velo_87,0.45,deposer,(lon:3.00 lat:1.00),(lon:4.00 lat:3.00)
2018-01-04 12:18:00,24.0,51.0,velo_37,0.85,prendre,(lon:3.00 lat:1.00),(lon:4.00 lat:3.00)
2018-01-04 19:09:00,24.0,29.0,velo_134,0.85,deposer,(lon:3.00 lat:1.00),(lon:4.00 lat:3.00)
2018-01-05 05:24:00,24.0,29.0,velo_83,0.85,prendre,(lon:3.00 lat:1.00),(lon:4.00 lat:3.00)
2018-01-05 07:16:00,24.0,51.0,velo_95,0.5,deposer,(lon:3.00 lat:1.00),(lon:4.00 lat:3.00)
2018-01-05 12:18:00,24.0,51.0,velo_97,0.5,prendre,(lon:3.00 lat:1.00),(lon:4.00 lat:3.00)
2018-01-05 19:09:00,24.0,29.0,velo_119,0.85,deposer,(lon:3.00 lat:1.00),(lon:4.00 lat:3.00)
2018-01-06 19:09:00,24.0,29.0,velo_109,0.85,deposer,(lon:3.00 lat:1.00),(lon:4.00 lat:3.00)
2018-01-07 05:24:00,24.0,29.0,velo_140,0.85,prendre,(lon:3.00 lat:1.00),(lon:4.00 lat:3.00)
2018-01-07 20:09:00,24.0,29.0,velo_59,0.9432746191535112,deposer,(lon:3.00 lat:1.00),(lon:4.00 lat:3.00)
2018-01-08 05:24:00,24.0,29.0,velo_130,0.85156280049178,prendre,(lon:3.00 lat:1.00),(lon:4.00 lat:3.00)
