timestamp,station_id,cycliste_id,velo_id,velo_performance,action,position,position_station
2018-01-01 02:15:00,23.0,48.0,velo_185,0.85,prendre,(lon:3.00 lat:0.00),(lon:4.00 lat:2.00)
2018-01-01 17:58:00,23.0,48.0,velo_13,0.85,deposer,(lon:3.00 lat:0.00),(lon:4.00 lat:2.00)
2018-01-02 11:00:00,23.0,40.0,velo_171,0.85,deposer,(lon:3.00 lat:0.00),(lon:4.00 lat:2.00)
2018-01-02 11:03:00,23.0,13.0,velo_186,0.85,prendre,(lon:3.00 lat:0.00),(lon:4.00 lat:2.00)
2018-01-03 02:15:00,23.0,48.0,velo_13,0.85,prendre,(lon:3.00 lat:0.00),(lon:4.00 lat:2.00)
2018-01-03 17:58:00,23.0,48.0,velo_72,0.8835224241008037,deposer,(lon:3.00 lat:0.00),(lon:4.00 lat:2.00)
2018-01-04 07:54:00,23.0,26.0,velo_127,0.85,prendre,(lon:3.00 lat:0.00),(lon:4.00 lat:2.00)
2018-01-05 02:15:00,23.0,48.0,velo_75,0.85,prendre,(lon:3.00 lat:0.00),(lon:4.00 lat:2.00)
2018-01-05 08:58:00,23.0,21.0,velo_16,0.85,deposer,(lon:3.00 lat:0.00),(lon:4.00 lat:2.00)
2018-01-05 17:58:00,23.0,48.0,velo_191,0.85,deposer,(lon:3.00 lat:0.00),(lon:4.00 lat:2.00)
2018-01-07 02:15:00,23.0,48.0,velo_200,0.85,prendre,(lon:3.00 lat:0.00),(lon:4.00 lat:2.00)
2018-01-07 17:58:00,23.0,48.0,velo_84,0.85,deposer,(lon:3.00 lat:0.00),(lon:4.00 lat:2.00)
2018-01-07 18:26:00,23.0,40.0,velo_84,0.85,prendre,(lon:3.00 lat:0.00),(lon:4.00 lat:2.00)
2018-01-08 02:15:00,23.0,48.0,velo_95,0.5,prendre,(lon:3.00 lat:0.00),(lon:4.00 lat:2.00)
2018-01-08 17:58:00,23.0,48.0,velo_74,0.85,deposer,(lon:3.00 lat:0.00),(lon:4.00 lat:2.00)
2018-01-09 14:45:00,23.0,21.0,velo_124,0.8912249659280757,prendre,(lon:3.00 lat:0.00),(lon:4.00 lat:2.00)
2018-01-10 02:15:00,23.0,48.0,velo_192,0.9133916142436698,prendre,(lon:3.00 lat:0.00),(lon:4.00 lat:2.00)
2018-01-10 17:58:00,23.0,48.0,velo_154,0.85,deposer,(lon:3.00 lat:0.00),(lon:4.00 lat:2.00)
2018-01-11 17:59:00,23.0,26.0,velo_28,0.85,deposer,(lon:3.00 lat:0.00),(lon:4.00 lat:2.00)
2018-01-12 02:15:00,23.0,48.0,velo_154,0.85,prendre,(lon:3.00 lat:0.00),(lon:4.00 lat:2.00)
2018-01-12 17:58:00,23.0,48.0,velo_154,0.85,deposer,(lon:3.00 lat:0.00),(lon:4.00 lat:2.00)
2018-01-13 07:54:00,23.0,26.0,velo_204,0.8310188693223695,prendre,(lon:3.00 lat:0.00),(lon:4.00 lat:2.00)
2018-01-13 20:54:00,23.0,13.0,velo_51,0.85,deposer,(lon:3.00 lat:0.00),(lon:4.00 lat:2.00)
2018-01-14 02:15:00,23.0,48.0,velo_57,0.9115783750138928,prendre,(lon:3.00 lat:0.00),(lon:4.00 lat:2.00)
2018-01-14 17:58:00,23.0,48.0,velo_57,0.9115783750138928,deposer,(lon:3.00 lat:0.00),(lon:4.00 lat:2.00)
2018-01-15 02:15:00,23.0,48.0,velo_168,0.4,prendre,(lon:3.00 lat:0.00),(lon:4.00 lat:2.00)
2018-01-15 11:00:00,23.0,40.0,velo_161,0.85,deposer,(lon:3.00 lat:0.00),(lon:4.00 lat:2.00)
2018-01-15 11:03:00,23.0,13.0,velo_116,0.85,prendre,(lon:3.00 lat:0.00),(lon:4.00 lat:2.00)
2018-01-17 02:15:00,23.0,48.0,velo_173,0.85,prendre,(lon:3.00 lat:0.00),(lon:4.00 lat:2.00)
2018-01-17 17:58:00,23.0,48.0,velo_148,0.85,deposer,(lon:3.00 lat:0.00),(lon:4.00 lat:2.00)
