timestamp,station_id,cycliste_id,velo_id,velo_performance,action,position,position_station
2018-01-04 18:31:00,21.0,40.0,velo_181,0.85,deposer,(lon:2.00 lat:3.00),(lon:4.00 lat:0.00)
2018-01-06 08:43:00,21.0,17.0,velo_87,0.45,deposer,(lon:2.00 lat:3.00),(lon:4.00 lat:0.00)
2018-01-12 11:01:00,21.0,40.0,velo_43,0.85,prendre,(lon:2.00 lat:3.00),(lon:4.00 lat:0.00)
2018-01-12 11:08:00,21.0,13.0,velo_137,0.85,deposer,(lon:2.00 lat:3.00),(lon:4.00 lat:0.00)
2018-01-13 14:52:00,21.0,5.0,velo_143,0.85,prendre,(lon:2.00 lat:3.00),(lon:4.00 lat:0.00)
2018-01-14 14:09:00,21.0,9.0,velo_141,0.85,prendre,(lon:2.00 lat:3.00),(lon:4.00 lat:0.00)
2018-01-20 17:59:00,21.0,5.0,velo_95,0.5,deposer,(lon:2.00 lat:3.00),(lon:4.00 lat:0.00)
2018-01-25 04:37:00,21.0,47.0,velo_50,0.8730541940968249,deposer,(lon:2.00 lat:3.00),(lon:4.00 lat:0.00)
2018-01-25 11:01:00,21.0,40.0,velo_77,0.45,prendre,(lon:2.00 lat:3.00),(lon:4.00 lat:0.00)
2018-01-25 11:08:00,21.0,13.0,velo_127,0.85,deposer,(lon:2.00 lat:3.00),(lon:4.00 lat:0.00)
2018-01-27 14:09:00,21.0,9.0,velo_127,0.85,prendre,(lon:2.00 lat:3.00),(lon:4.00 lat:0.00)
2018-01-28 15:34:00,21.0,17.0,velo_47,0.9605569316734418,prendre,(lon:2.00 lat:3.00),(lon:4.00 lat:0.00)
2018-01-30 18:31:00,21.0,40.0,velo_131,0.912940924932266,deposer,(lon:2.00 lat:3.00),(lon:4.00 lat:0.00)
