timestamp,station_id,cycliste_id,velo_id,velo_performance,action,position,position_station
2018-01-01 01:49:00,9.0,30.0,velo_65,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-01 08:00:00,9.0,43.0,velo_17,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-01 09:51:00,9.0,35.0,velo_129,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-01 16:02:00,9.0,23.0,velo_19,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-01 16:55:00,9.0,30.0,velo_59,0.9432746191535112,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-01 17:57:00,9.0,43.0,velo_62,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-01 20:23:00,9.0,35.0,velo_65,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-02 01:49:00,9.0,30.0,velo_32,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-02 05:32:00,9.0,23.0,velo_54,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-02 08:00:00,9.0,43.0,velo_82,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-02 09:56:00,9.0,35.0,velo_143,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-02 16:07:00,9.0,23.0,velo_98,0.4,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-02 16:55:00,9.0,30.0,velo_52,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-02 17:57:00,9.0,43.0,velo_98,0.4,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-02 20:23:00,9.0,35.0,velo_51,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-03 01:49:00,9.0,30.0,velo_29,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-03 05:32:00,9.0,23.0,velo_60,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-03 14:17:00,9.0,22.0,velo_140,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-03 16:01:00,9.0,23.0,velo_135,0.9418322953675636,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-03 16:55:00,9.0,30.0,velo_29,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-03 20:52:00,9.0,31.0,velo_176,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-04 01:49:00,9.0,30.0,velo_34,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-04 05:32:00,9.0,23.0,velo_58,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-04 08:15:00,9.0,43.0,velo_98,0.4,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-04 09:51:00,9.0,35.0,velo_105,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-04 16:55:00,9.0,30.0,velo_47,0.9605569316734418,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-04 17:57:00,9.0,43.0,velo_129,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-04 20:23:00,9.0,35.0,velo_56,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-05 01:49:00,9.0,30.0,velo_35,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-05 09:51:00,9.0,35.0,velo_56,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-05 11:24:00,9.0,15.0,velo_98,0.4,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-05 16:02:00,9.0,23.0,velo_190,0.8490231258397432,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-05 16:55:00,9.0,30.0,velo_90,0.910768271097936,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-05 20:23:00,9.0,35.0,velo_56,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-06 09:51:00,9.0,35.0,velo_177,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-06 11:44:00,9.0,27.0,velo_153,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-06 20:23:00,9.0,35.0,velo_54,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-07 09:56:00,9.0,35.0,velo_202,0.8461723571999031,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-07 11:44:00,9.0,27.0,velo_61,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-07 19:50:00,9.0,27.0,velo_61,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-07 20:23:00,9.0,35.0,velo_115,0.9812404021428291,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-08 02:01:00,9.0,30.0,velo_15,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-08 05:32:00,9.0,23.0,velo_64,0.9130802636339004,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-08 08:00:00,9.0,43.0,velo_55,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-08 16:55:00,9.0,30.0,velo_19,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-08 17:57:00,9.0,43.0,velo_181,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-08 20:23:00,9.0,35.0,velo_177,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-09 01:51:00,9.0,30.0,velo_97,0.45,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-09 05:32:00,9.0,23.0,velo_86,0.8563493802653926,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-09 09:51:00,9.0,35.0,velo_147,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-09 16:01:00,9.0,23.0,velo_53,0.8853806321355717,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-09 16:55:00,9.0,30.0,velo_113,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-09 20:23:00,9.0,35.0,velo_105,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-10 01:49:00,9.0,30.0,velo_113,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-10 05:32:00,9.0,23.0,velo_201,0.8422312425987912,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-10 16:47:00,9.0,23.0,velo_87,0.45,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-10 16:55:00,9.0,30.0,velo_188,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-11 05:32:00,9.0,23.0,velo_160,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-11 09:51:00,9.0,35.0,velo_32,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-11 16:02:00,9.0,23.0,velo_203,0.8224024297993983,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-11 16:55:00,9.0,30.0,velo_203,0.8189692341807061,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-11 17:57:00,9.0,43.0,velo_32,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-11 20:23:00,9.0,35.0,velo_63,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-12 01:49:00,9.0,30.0,velo_203,0.8173721006607919,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-12 05:32:00,9.0,23.0,velo_114,0.98095924344616,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-12 08:00:00,9.0,43.0,velo_162,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-12 10:01:00,9.0,35.0,velo_21,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-12 16:55:00,9.0,30.0,velo_24,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-12 17:57:00,9.0,43.0,velo_89,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-12 20:23:00,9.0,35.0,velo_110,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-13 09:51:00,9.0,35.0,velo_49,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-13 11:44:00,9.0,27.0,velo_138,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-13 17:21:00,9.0,18.0,velo_77,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-13 19:50:00,9.0,27.0,velo_60,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-13 20:23:00,9.0,35.0,velo_179,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-14 09:51:00,9.0,35.0,velo_29,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-14 11:44:00,9.0,27.0,velo_52,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-14 19:50:00,9.0,27.0,velo_107,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-14 20:23:00,9.0,35.0,velo_162,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-15 02:01:00,9.0,30.0,velo_148,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-15 05:32:00,9.0,23.0,velo_148,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-15 09:51:00,9.0,35.0,velo_194,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-15 16:02:00,9.0,23.0,velo_24,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-15 16:55:00,9.0,30.0,velo_49,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-15 17:57:00,9.0,43.0,velo_153,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-15 20:23:00,9.0,35.0,velo_114,0.98095924344616,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-16 02:01:00,9.0,30.0,velo_46,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-16 05:32:00,9.0,23.0,velo_135,0.9418322953675636,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-16 08:00:00,9.0,43.0,velo_13,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-16 09:51:00,9.0,35.0,velo_162,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-16 16:55:00,9.0,30.0,velo_46,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-16 17:57:00,9.0,43.0,velo_62,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-16 20:23:00,9.0,35.0,velo_162,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-17 01:49:00,9.0,30.0,velo_38,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-17 05:32:00,9.0,23.0,velo_24,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-17 16:02:00,9.0,23.0,velo_134,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-17 16:55:00,9.0,30.0,velo_183,0.85,prendre,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
2018-01-18 02:01:00,9.0,30.0,velo_67,0.85,deposer,(lon:4.00 lat:4.00),(lon:1.00 lat:3.00)
