timestamp,station_id,cycliste_id,velo_id,velo_performance,action,position,position_station
2018-01-01 07:52:00,17.0,26.0,velo_184,0.85,deposer,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-01 08:57:00,17.0,24.0,velo_137,0.85,prendre,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-01 08:58:00,17.0,24.0,velo_137,0.85,deposer,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-01 09:44:00,17.0,35.0,velo_129,0.85,prendre,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-01 10:12:00,17.0,50.0,velo_184,0.8473722339464304,prendre,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-01 12:13:00,17.0,32.0,velo_163,0.9396420213951132,deposer,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-01 17:34:00,17.0,32.0,velo_138,0.85,prendre,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-01 17:48:00,17.0,50.0,velo_105,0.85,deposer,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-01 17:55:00,17.0,26.0,velo_105,0.85,prendre,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-01 19:16:00,17.0,24.0,velo_132,0.85,prendre,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-01 19:17:00,17.0,24.0,velo_132,0.85,deposer,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-01 20:30:00,17.0,35.0,velo_65,0.85,deposer,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-02 07:52:00,17.0,26.0,velo_177,0.85,deposer,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-02 08:56:00,17.0,21.0,velo_65,0.85,prendre,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-02 08:57:00,17.0,24.0,velo_145,0.85,prendre,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-02 08:58:00,17.0,24.0,velo_145,0.85,deposer,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-02 12:13:00,17.0,32.0,velo_166,0.85,deposer,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-02 14:47:00,17.0,21.0,velo_105,0.85,deposer,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-02 17:34:00,17.0,32.0,velo_163,0.9396420213951132,prendre,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-02 17:55:00,17.0,26.0,velo_137,0.85,prendre,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-02 19:16:00,17.0,24.0,velo_132,0.85,prendre,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-02 19:17:00,17.0,24.0,velo_132,0.85,deposer,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-02 20:30:00,17.0,35.0,velo_51,0.85,deposer,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-02 20:34:00,17.0,15.0,velo_128,0.9587622338301371,prendre,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-03 08:57:00,17.0,24.0,velo_130,0.85156280049178,prendre,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-03 08:58:00,17.0,24.0,velo_130,0.85156280049178,deposer,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-03 10:12:00,17.0,50.0,velo_133,0.85,prendre,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-03 17:55:00,17.0,50.0,velo_166,0.85,deposer,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-03 19:16:00,17.0,24.0,velo_177,0.85,prendre,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-03 19:17:00,17.0,24.0,velo_177,0.85,deposer,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-04 07:57:00,17.0,26.0,velo_127,0.85,deposer,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-04 08:57:00,17.0,24.0,velo_130,0.85156280049178,prendre,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-04 08:58:00,17.0,24.0,velo_130,0.85156280049178,deposer,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-04 09:44:00,17.0,35.0,velo_105,0.85,prendre,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-04 12:13:00,17.0,32.0,velo_155,0.85,deposer,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-04 17:34:00,17.0,32.0,velo_51,0.85,prendre,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-04 17:55:00,17.0,26.0,velo_15,0.85,prendre,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-04 19:16:00,17.0,24.0,velo_127,0.85,prendre,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-04 19:17:00,17.0,24.0,velo_127,0.85,deposer,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-04 20:30:00,17.0,35.0,velo_56,0.85,deposer,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-05 07:52:00,17.0,26.0,velo_173,0.85,deposer,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-05 08:57:00,17.0,24.0,velo_132,0.85,prendre,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-05 08:58:00,17.0,24.0,velo_132,0.85,deposer,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-05 09:44:00,17.0,35.0,velo_56,0.85,prendre,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-05 10:12:00,17.0,50.0,velo_132,0.85,prendre,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-05 12:13:00,17.0,32.0,velo_50,0.8730541940968249,deposer,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-05 17:55:00,17.0,26.0,velo_127,0.85,prendre,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-05 19:16:00,17.0,24.0,velo_167,0.8633189284038295,prendre,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-05 19:17:00,17.0,24.0,velo_167,0.8633189284038295,deposer,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-05 20:30:00,17.0,35.0,velo_56,0.85,deposer,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-06 07:52:00,17.0,26.0,velo_127,0.85,deposer,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-06 09:44:00,17.0,35.0,velo_177,0.85,prendre,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-06 09:48:00,17.0,4.0,velo_113,0.85,prendre,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-06 10:25:00,17.0,34.0,velo_127,0.85,prendre,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-06 11:30:00,17.0,34.0,velo_203,0.8430921291262304,deposer,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
2018-01-06 14:32:00,17.0,4.0,velo_28,0.85,deposer,(lon:1.00 lat:3.00),(lon:3.00 lat:1.00)
